sale_item_id,sale_id,product_id,warehouse_id,quantity,unit_price,cost_price,discount_pct,profit_amount
3968,1790,32,1,5,3662.03,2840.12,0.0,4109.55
3969,1790,152,1,5,821.73,652.42,0.0,846.55
3970,1791,176,1,12,671.7,621.19,0.0,606.12
3971,1792,147,1,4,1323.27,979.41,0.0,1375.44
3972,1792,106,1,1,869.13,693.24,0.0,175.89
3973,1792,67,1,2,1325.03,1000.05,0.0,649.96
3974,1793,178,1,3,618.12,575.95,0.0,126.51
3975,1793,169,1,15,603.79,568.95,0.0,522.6
3976,1793,169,1,10,603.79,568.95,0.0,348.4
3977,1794,173,1,9,1281.44,1172.43,0.0,981.09
3978,1794,176,1,2,671.7,621.19,0.0,101.02
3979,1794,174,1,14,34.13,31.28,0.0,39.9
3980,1795,101,1,5,1633.05,1300.68,0.0,1661.85
3981,1796,113,1,1,2218.81,1695.74,0.0,523.07
3982,1796,130,1,4,638.32,497.41,0.0,563.64
3983,1797,191,1,2,52.0,35.0,0.0,34.0
3984,1798,148,1,4,321.99,254.0,0.0,271.96
3985,1799,2,1,5,558.0,429.5,0.0,642.5
3986,1800,196,1,4,8.0,5.0,0.0,12.0
3987,1800,184,1,5,52.0,35.0,0.0,85.0
3988,1800,196,1,3,8.0,5.0,0.0,9.0
3989,1801,114,1,1,4284.12,3435.42,0.0,848.7
3990,1802,172,1,6,640.44,615.29,0.0,150.9
3991,1803,186,1,2,115.0,75.0,0.0,80.0
3992,1804,124,1,2,634.54,511.7,0.0,245.68
3993,1804,85,1,5,274.84,214.26,0.0,302.9
3994,1805,196,1,1,8.0,5.0,0.0,3.0
3995,1805,184,1,1,52.0,35.0,0.0,17.0
3996,1806,119,1,3,1932.6,1529.72,0.0,1208.64
3997,1807,103,1,5,658.96,510.33,0.0,743.15
3998,1807,141,1,3,466.32,357.75,0.0,325.71
3999,1808,102,1,4,3256.21,2638.18,0.0,2472.12
4000,1808,72,1,3,2574.59,2018.33,0.0,1668.78
4001,1808,148,1,1,321.99,254.0,0.0,67.99
4002,1809,159,1,1,1723.19,1364.22,0.0,358.97
4003,1809,147,1,5,1323.27,979.41,0.0,1719.3
4004,1809,6,1,3,566.34,449.92,0.0,349.26
4005,1810,8,1,2,2814.01,2198.33,0.0,1231.36
4006,1810,35,1,2,1881.08,1441.52,0.0,879.12
4007,1810,2,1,3,558.0,429.5,0.0,385.5
4008,1810,75,1,1,2071.5,1606.01,0.0,465.49
4009,1811,179,1,8,291.2,273.48,0.0,141.76
4010,1811,175,1,6,341.67,319.66,0.0,132.06
4011,1811,169,1,13,603.79,568.95,0.0,452.92
4012,1812,179,1,7,291.2,273.48,0.0,124.04
4013,1812,168,1,4,305.21,272.79,0.0,129.68
4014,1812,172,1,2,640.44,615.29,0.0,50.3
4015,1813,167,1,1,150.23,136.27,0.0,13.96
4016,1813,169,1,5,603.79,568.95,0.0,174.2
4017,1814,97,1,1,671.9,510.43,0.0,161.47
4018,1815,121,1,4,759.07,614.84,0.0,576.92
4019,1815,16,1,3,4752.9,3671.65,0.0,3243.75
4020,1816,60,1,3,2682.45,2058.92,0.0,1870.59
4021,1817,168,1,4,305.21,272.79,0.0,129.68
4022,1817,177,1,2,315.59,289.85,0.0,51.48
4023,1818,110,1,5,2139.67,1701.86,0.0,2189.05
4024,1819,59,1,1,1348.05,1023.93,0.0,324.12
4025,1819,45,1,3,153.08,121.49,0.0,94.77
4026,1820,129,1,1,3107.94,2509.74,0.0,598.2
4027,1821,173,1,3,1281.44,1172.43,0.0,327.03
4028,1821,176,1,7,671.7,621.19,0.0,353.57
4029,1821,174,1,1,34.13,31.28,0.0,2.85
4030,1822,187,1,5,145.0,95.0,0.0,250.0
4031,1823,12,1,3,2827.26,2138.29,0.0,2066.91
4032,1824,180,1,11,577.93,533.49,0.0,488.84
4033,1824,177,1,12,315.59,289.85,0.0,308.88
4034,1825,74,1,1,830.72,628.29,0.0,202.43
4035,1825,100,1,1,661.01,526.78,0.0,134.23
4036,1826,173,1,5,1281.44,1172.43,0.0,545.05
4037,1826,180,1,6,577.93,533.49,0.0,266.64
4038,1826,173,1,13,1281.44,1172.43,0.0,1417.13
4039,1827,187,1,4,145.0,95.0,0.0,200.0
4040,1827,191,1,1,52.0,35.0,0.0,17.0
4041,1828,63,1,5,1317.49,1009.81,0.0,1538.4
4042,1829,125,1,2,1550.16,1252.25,0.0,595.82
4043,1830,165,1,1,313.53,250.77,0.0,62.76
4044,1830,83,1,1,2068.41,1559.99,0.0,508.42
4045,1830,65,1,2,128.21,102.11,0.0,52.2
4046,1831,168,1,7,305.21,272.79,0.0,226.94
4047,1831,168,1,15,305.21,272.79,0.0,486.3
4048,1831,179,1,1,291.2,273.48,0.0,17.72
4049,1831,171,1,15,322.74,308.44,0.0,214.5
4050,1832,59,1,5,1348.05,1023.93,0.0,1620.6
4051,1832,138,1,3,472.23,356.0,0.0,348.69
4052,1833,129,1,2,3107.94,2509.74,0.0,1196.4
4053,1833,43,1,5,1542.15,1190.39,0.0,1758.8
4054,1834,40,1,5,3087.72,2345.76,0.0,3709.8
4055,1835,46,1,3,610.22,476.16,0.0,402.18
4056,1835,77,1,3,208.02,160.66,0.0,142.08
4057,1835,150,1,3,1319.85,1026.48,0.0,880.11
4058,1836,107,1,2,2160.26,1656.45,0.0,1007.62
4059,1836,154,1,3,356.67,288.51,0.0,204.48
4060,1836,48,1,4,3134.8,2469.97,0.0,2659.32
4061,1837,109,1,5,854.82,688.56,0.0,831.3
4062,1838,167,1,10,150.23,136.27,0.0,139.6
4063,1838,178,1,7,618.12,575.95,0.0,295.19
4064,1838,176,1,6,671.7,621.19,0.0,303.06
4065,1839,164,1,4,713.24,574.69,0.0,554.2
4066,1839,92,1,4,5549.18,4411.82,0.0,4549.44
4067,1840,184,1,1,52.0,35.0,0.0,17.0
4068,1840,199,1,4,12.0,8.0,0.0,16.0
4069,1841,104,1,5,1633.33,1283.33,0.0,1750.0
4070,1841,82,1,2,815.09,654.64,0.0,320.9
4071,1842,40,1,5,3087.72,2345.76,0.0,3709.8
4072,1842,32,1,5,3662.03,2840.12,0.0,4109.55
4073,1843,127,1,4,633.45,503.86,0.0,518.36
4074,1843,160,1,3,299.16,247.15,0.0,156.03
4075,1843,155,1,2,908.02,699.31,0.0,417.42
4076,1844,75,1,2,2071.5,1606.01,0.0,930.98
4077,1844,44,1,2,3137.01,2349.8,0.0,1574.42
4078,1844,115,1,2,760.02,598.77,0.0,322.5
4079,1845,41,1,3,156.69,118.93,0.0,113.28
4080,1845,60,1,3,2682.45,2058.92,0.0,1870.59
4081,1846,42,1,2,611.4,488.73,0.0,245.34
4082,1847,178,1,3,618.12,575.95,0.0,126.51
4083,1847,168,1,2,305.21,272.79,0.0,64.84
4084,1848,177,1,6,315.59,289.85,0.0,154.44
4085,1848,178,1,1,618.12,575.95,0.0,42.17
4086,1849,40,1,3,3087.72,2345.76,0.0,2225.88
4087,1849,118,1,4,768.11,587.91,0.0,720.8
4088,1849,5,1,5,137.81,109.09,0.0,143.6
4089,1849,65,1,3,128.21,102.11,0.0,78.3
4090,1850,161,1,3,762.2,593.53,0.0,506.01
4091,1850,36,1,4,3639.38,2926.14,0.0,2852.96
4092,1851,170,1,7,1207.08,1141.77,0.0,457.17
4093,1851,168,1,14,305.21,272.79,0.0,453.88
4094,1852,87,1,4,2736.38,2142.66,0.0,2374.88
4095,1852,116,1,5,1916.58,1497.28,0.0,2096.5
4096,1852,137,1,4,117.19,92.1,0.0,100.36
4097,1853,184,1,1,52.0,35.0,0.0,17.0
4098,1854,167,1,11,150.23,136.27,0.0,153.56
4099,1855,10,1,3,549.93,441.06,0.0,326.61
4100,1855,97,1,5,671.9,510.43,0.0,807.35
4101,1855,35,1,1,1881.08,1441.52,0.0,439.56
4102,1856,169,1,4,603.79,568.95,0.0,139.36
4103,1856,170,1,10,1207.08,1141.77,0.0,653.1
4104,1856,176,1,12,671.7,621.19,0.0,606.12
4105,1857,175,1,8,341.67,319.66,0.0,176.08
4106,1857,168,1,2,305.21,272.79,0.0,64.84
4107,1857,178,1,3,618.12,575.95,0.0,126.51
4108,1857,170,1,3,1207.08,1141.77,0.0,195.93
4109,1858,109,1,1,854.82,688.56,0.0,166.26
4110,1858,74,1,3,830.72,628.29,0.0,607.29
4111,1858,47,1,3,1526.53,1209.23,0.0,951.9
4112,1858,76,1,5,4052.03,3241.01,0.0,4055.1
4113,1859,182,1,1,28.0,18.0,0.0,10.0
4114,1859,184,1,1,52.0,35.0,0.0,17.0
4115,1859,184,1,2,52.0,35.0,0.0,34.0
4116,1859,193,1,4,25.0,15.0,0.0,40.0
4117,1860,97,1,4,671.9,510.43,0.0,645.88
4118,1860,23,1,4,2370.98,1813.46,0.0,2230.08
4119,1860,147,1,1,1323.27,979.41,0.0,343.86
4120,1861,170,1,11,1207.08,1141.77,0.0,718.41
4121,1861,169,1,5,603.79,568.95,0.0,174.2
4122,1862,173,1,9,1281.44,1172.43,0.0,981.09
4123,1862,174,1,5,34.13,31.28,0.0,14.25
4124,1863,77,1,4,208.02,160.66,0.0,189.44
4125,1863,145,1,1,319.26,249.48,0.0,69.78
4126,1864,87,1,2,2736.38,2142.66,0.0,1187.44
4127,1864,133,1,5,58.86,44.54,0.0,71.6
4128,1865,170,1,4,1207.08,1141.77,0.0,261.24
4129,1865,173,1,14,1281.44,1172.43,0.0,1526.14
4130,1865,167,1,8,150.23,136.27,0.0,111.68
4131,1866,86,1,4,1094.82,874.34,0.0,881.92
4132,1866,132,1,4,3159.77,2466.68,0.0,2772.36
4133,1866,13,1,3,236.51,187.48,0.0,147.09
4134,1867,169,1,2,603.79,568.95,0.0,69.68
4135,1868,62,1,4,522.49,401.2,0.0,485.16
4136,1868,114,1,1,4284.12,3435.42,0.0,848.7
4137,1868,14,1,1,946.74,754.92,0.0,191.82
4138,1869,1,1,4,137.3,107.21,0.0,120.36
4139,1869,117,1,1,3818.0,3014.79,0.0,803.21
4140,1870,78,1,1,835.3,637.39,0.0,197.91
4141,1870,18,1,4,942.95,761.6,0.0,725.4
4142,1871,175,1,3,341.67,319.66,0.0,66.03
4143,1871,173,1,11,1281.44,1172.43,0.0,1199.11
4144,1872,179,1,1,291.2,273.48,0.0,17.72
4145,1873,167,1,6,150.23,136.27,0.0,83.76
4146,1873,167,1,11,150.23,136.27,0.0,153.56
4147,1874,167,1,10,150.23,136.27,0.0,139.6
4148,1874,167,1,15,150.23,136.27,0.0,209.4
4149,1874,176,1,15,671.7,621.19,0.0,757.65
4150,1875,176,1,6,671.7,621.19,0.0,303.06
4151,1875,179,1,11,291.2,273.48,0.0,194.92
4152,1876,170,1,10,1207.08,1141.77,0.0,653.1
4153,1876,177,1,13,315.59,289.85,0.0,334.62
4154,1876,171,1,12,322.74,308.44,0.0,171.6
4155,1876,172,1,5,640.44,615.29,0.0,125.75
4156,1876,176,1,11,671.7,621.19,0.0,555.61
4157,1877,173,1,13,1281.44,1172.43,0.0,1417.13
4158,1877,167,1,13,150.23,136.27,0.0,181.48
4159,1878,175,1,8,341.67,319.66,0.0,176.08
4160,1878,170,1,13,1207.08,1141.77,0.0,849.03
4161,1879,113,1,1,2218.81,1695.74,0.0,523.07
4162,1879,63,1,5,1317.49,1009.81,0.0,1538.4
4163,1880,178,1,10,618.12,575.95,0.0,421.7
4164,1880,174,1,12,34.13,31.28,0.0,34.2
4165,1881,159,1,3,1723.19,1364.22,0.0,1076.91
4166,1882,5,1,5,137.81,109.09,0.0,143.6
4167,1882,103,1,4,658.96,510.33,0.0,594.52
4168,1883,168,1,9,305.21,272.79,0.0,291.78
4169,1883,179,1,6,291.2,273.48,0.0,106.32
4170,1883,168,1,13,305.21,272.79,0.0,421.46
4171,1883,180,1,12,577.93,533.49,0.0,533.28
4172,1883,179,1,14,291.2,273.48,0.0,248.08
4173,1884,177,1,14,315.59,289.85,0.0,360.36
4174,1884,175,1,3,341.67,319.66,0.0,66.03
4175,1885,110,1,3,2139.67,1701.86,0.0,1313.43
4176,1885,121,1,5,759.07,614.84,0.0,721.15
4177,1885,33,1,1,182.85,147.98,0.0,34.87
4178,1886,161,1,4,762.2,593.53,0.0,674.68
4179,1887,96,1,4,5407.92,4263.73,0.0,4576.76
4180,1887,145,1,5,319.26,249.48,0.0,348.9
4181,1888,175,1,8,341.67,319.66,0.0,176.08
4182,1888,174,1,5,34.13,31.28,0.0,14.25
4183,1889,193,1,1,25.0,15.0,0.0,10.0
4184,1889,199,1,3,12.0,8.0,0.0,12.0
4185,1889,197,1,4,8.0,5.0,0.0,12.0
4186,1890,139,1,4,57.93,46.19,0.0,46.96
4187,1890,31,1,4,1864.2,1488.06,0.0,1504.56
4188,1891,157,1,3,346.38,272.64,0.0,221.22
4189,1891,55,1,1,1352.38,1024.48,0.0,327.9
4190,1891,47,1,2,1526.53,1209.23,0.0,634.6
4191,1891,86,1,3,1094.82,874.34,0.0,661.44
4192,1891,147,1,1,1323.27,979.41,0.0,343.86
4193,1892,188,1,2,62.0,40.0,0.0,44.0
4194,1892,197,1,4,8.0,5.0,0.0,12.0
4195,1892,181,1,3,18.0,12.0,0.0,18.0
4196,1892,187,1,1,145.0,95.0,0.0,50.0
4197,1892,192,1,5,90.0,62.0,0.0,140.0
4198,1893,178,1,9,618.12,575.95,0.0,379.53
4199,1894,20,1,4,4714.47,3727.94,0.0,3946.12
4200,1894,148,1,5,321.99,254.0,0.0,339.95
4201,1894,163,1,4,282.71,230.69,0.0,208.08
4202,1895,167,1,4,150.23,136.27,0.0,55.84
4203,1895,172,1,2,640.44,615.29,0.0,50.3
4204,1895,175,1,7,341.67,319.66,0.0,154.07
4205,1895,174,1,1,34.13,31.28,0.0,2.85
4206,1895,179,1,3,291.2,273.48,0.0,53.16
4207,1896,113,1,4,2218.81,1695.74,0.0,2092.28
4208,1897,188,1,1,62.0,40.0,0.0,22.0
4209,1897,197,1,2,8.0,5.0,0.0,6.0
4210,1898,173,1,7,1281.44,1172.43,0.0,763.07
4211,1898,177,1,7,315.59,289.85,0.0,180.18
4212,1898,167,1,2,150.23,136.27,0.0,27.92
4213,1899,39,1,3,1549.78,1167.69,0.0,1146.27
4214,1899,72,1,1,2574.59,2018.33,0.0,556.26
4215,1900,156,1,5,1806.86,1399.61,0.0,2036.25
4216,1901,172,1,13,640.44,615.29,0.0,326.95
4217,1901,179,1,5,291.2,273.48,0.0,88.6
4218,1901,175,1,3,341.67,319.66,0.0,66.03
4219,1902,6,1,2,566.34,449.92,0.0,232.84
4220,1902,26,1,5,725.85,596.36,0.0,647.45
4221,1902,41,1,5,156.69,118.93,0.0,188.8
4222,1902,112,1,5,873.41,699.11,0.0,871.5
4223,1902,140,1,4,119.68,89.2,0.0,121.92
4224,1903,144,1,4,1325.4,1000.31,0.0,1300.36
4225,1904,71,1,3,1304.73,1002.96,0.0,905.31
4226,1904,90,1,2,1107.51,861.25,0.0,492.52
4227,1905,165,1,4,313.53,250.77,0.0,251.04
4228,1906,90,1,2,1107.51,861.25,0.0,492.52
4229,1907,57,1,2,133.2,105.67,0.0,55.06
4230,1907,71,1,4,1304.73,1002.96,0.0,1207.08
4231,1907,33,1,4,182.85,147.98,0.0,139.48
4232,1908,97,1,2,671.9,510.43,0.0,322.94
4233,1908,37,1,4,153.5,123.22,0.0,121.12
4234,1909,179,1,13,291.2,273.48,0.0,230.36
4235,1909,167,1,5,150.23,136.27,0.0,69.8
4236,1909,176,1,1,671.7,621.19,0.0,50.51
4237,1910,176,1,10,671.7,621.19,0.0,505.1
4238,1910,170,1,13,1207.08,1141.77,0.0,849.03
4239,1911,162,1,5,1506.93,1177.77,0.0,1645.8
4240,1912,145,1,3,319.26,249.48,0.0,209.34
4241,1912,77,1,4,208.02,160.66,0.0,189.44
4242,1912,88,1,5,5505.71,4265.77,0.0,6199.7
4243,1913,124,1,5,634.54,511.7,0.0,614.2
4244,1913,35,1,1,1881.08,1441.52,0.0,439.56
4245,1913,119,1,2,1932.6,1529.72,0.0,805.76
4246,1914,141,1,2,466.32,357.75,0.0,217.14
4247,1914,148,1,5,321.99,254.0,0.0,339.95
4248,1915,6,1,1,566.34,449.92,0.0,116.42
4249,1915,69,1,2,129.22,100.83,0.0,56.78
4250,1915,106,1,1,869.13,693.24,0.0,175.89
4251,1915,99,1,2,3238.96,2530.22,0.0,1417.48
4252,1915,35,1,2,1881.08,1441.52,0.0,879.12
4253,1916,188,1,2,62.0,40.0,0.0,44.0
4254,1916,191,1,3,52.0,35.0,0.0,51.0
4255,1917,90,1,2,1107.51,861.25,0.0,492.52
4256,1917,3,1,2,1407.69,1128.59,0.0,558.2
4257,1917,20,1,4,4714.47,3727.94,0.0,3946.12
4258,1918,173,1,9,1281.44,1172.43,0.0,981.09
4259,1919,172,1,10,640.44,615.29,0.0,251.5
4260,1919,176,1,11,671.7,621.19,0.0,555.61
4261,1920,62,1,3,522.49,401.2,0.0,363.87
4262,1920,148,1,2,321.99,254.0,0.0,135.98
4263,1921,146,1,3,648.34,492.87,0.0,466.41
4264,1922,176,1,13,671.7,621.19,0.0,656.63
4265,1922,172,1,15,640.44,615.29,0.0,377.25
4266,1923,127,1,2,633.45,503.86,0.0,259.18
4267,1923,66,1,1,527.12,411.39,0.0,115.73
4268,1923,53,1,3,136.98,105.95,0.0,93.09
4269,1923,146,1,3,648.34,492.87,0.0,466.41
4270,1923,102,1,4,3256.21,2638.18,0.0,2472.12
4271,1924,168,1,11,305.21,272.79,0.0,356.62
4272,1925,168,1,4,305.21,272.79,0.0,129.68
4273,1925,180,1,14,577.93,533.49,0.0,622.16
4274,1926,170,1,12,1207.08,1141.77,0.0,783.72
4275,1926,180,1,3,577.93,533.49,0.0,133.32
4276,1926,167,1,10,150.23,136.27,0.0,139.6
4277,1927,133,1,5,58.86,44.54,0.0,71.6
4278,1927,15,1,1,2375.9,1827.93,0.0,547.97
4279,1928,176,1,14,671.7,621.19,0.0,707.14
4280,1928,170,1,8,1207.08,1141.77,0.0,522.48
4281,1929,15,1,1,2375.9,1827.93,0.0,547.97
4282,1929,150,1,1,1319.85,1026.48,0.0,293.37
4283,1930,173,1,11,1281.44,1172.43,0.0,1199.11
4284,1930,169,1,10,603.79,568.95,0.0,348.4
4285,1930,175,1,7,341.67,319.66,0.0,154.07
4286,1931,137,1,1,117.19,92.1,0.0,25.09
4287,1932,174,1,14,34.13,31.28,0.0,39.9
4288,1932,180,1,5,577.93,533.49,0.0,222.2
4289,1932,167,1,9,150.23,136.27,0.0,125.64
4290,1932,171,1,1,322.74,308.44,0.0,14.3
4291,1933,175,1,5,341.67,319.66,0.0,110.05
4292,1933,176,1,13,671.7,621.19,0.0,656.63
4293,1934,174,1,4,34.13,31.28,0.0,11.4
4294,1934,167,1,4,150.23,136.27,0.0,55.84
4295,1935,127,1,4,633.45,503.86,0.0,518.36
4296,1935,147,1,4,1323.27,979.41,0.0,1375.44
4297,1936,182,1,5,28.0,18.0,0.0,50.0
4298,1936,197,1,1,8.0,5.0,0.0,3.0
4299,1936,185,1,5,85.0,55.0,0.0,150.0
4300,1936,191,1,4,52.0,35.0,0.0,68.0
4301,1936,191,1,3,52.0,35.0,0.0,51.0
4302,1937,127,1,2,633.45,503.86,0.0,259.18
4303,1938,190,1,4,42.0,28.0,0.0,56.0
4304,1939,176,1,3,671.7,621.19,0.0,151.53
4305,1940,176,1,9,671.7,621.19,0.0,454.59
4306,1940,180,1,12,577.93,533.49,0.0,533.28
4307,1941,195,1,1,48.0,30.0,0.0,18.0
4308,1941,199,1,2,12.0,8.0,0.0,8.0
4309,1942,77,1,1,208.02,160.66,0.0,47.36
4310,1943,179,1,13,291.2,273.48,0.0,230.36
4311,1943,168,1,4,305.21,272.79,0.0,129.68
4312,1944,2,1,1,558.0,429.5,0.0,128.5
4313,1944,5,1,3,137.81,109.09,0.0,86.16
4314,1944,83,1,1,2068.41,1559.99,0.0,508.42
4315,1945,172,1,5,640.44,615.29,0.0,125.75
4316,1945,179,1,5,291.2,273.48,0.0,88.6
4317,1945,177,1,15,315.59,289.85,0.0,386.1
4318,1946,100,1,1,661.01,526.78,0.0,134.23
4319,1947,168,1,6,305.21,272.79,0.0,194.52
4320,1947,172,1,6,640.44,615.29,0.0,150.9
4321,1947,180,1,14,577.93,533.49,0.0,622.16
4322,1947,177,1,2,315.59,289.85,0.0,51.48
4323,1948,190,1,2,42.0,28.0,0.0,28.0
4324,1948,184,1,5,52.0,35.0,0.0,85.0
4325,1948,195,1,4,48.0,30.0,0.0,72.0
4326,1948,189,1,2,28.0,18.0,0.0,20.0
4327,1948,191,1,4,52.0,35.0,0.0,68.0
4328,1949,40,1,3,3087.72,2345.76,0.0,2225.88
4329,1950,180,1,7,577.93,533.49,0.0,311.08
4330,1950,170,1,4,1207.08,1141.77,0.0,261.24
4331,1951,28,1,4,3646.07,2864.72,0.0,3125.4
4332,1951,74,1,1,830.72,628.29,0.0,202.43
4333,1952,170,1,2,1207.08,1141.77,0.0,130.62
4334,1953,182,1,3,28.0,18.0,0.0,30.0
4335,1953,191,1,4,52.0,35.0,0.0,68.0
4336,1953,183,1,1,38.0,25.0,0.0,13.0
4337,1954,167,1,6,150.23,136.27,0.0,83.76
4338,1955,161,1,4,762.2,593.53,0.0,674.68
4339,1956,45,1,3,153.08,121.49,0.0,94.77
4340,1956,5,1,3,137.81,109.09,0.0,86.16
4341,1957,71,1,1,1304.73,1002.96,0.0,301.77
4342,1957,2,1,1,558.0,429.5,0.0,128.5
4343,1958,199,1,3,12.0,8.0,0.0,12.0
4344,1958,188,1,2,62.0,40.0,0.0,44.0
4345,1958,192,1,1,90.0,62.0,0.0,28.0
4346,1959,89,1,1,273.48,218.98,0.0,54.5
4347,1959,110,1,5,2139.67,1701.86,0.0,2189.05
4348,1960,175,1,7,341.67,319.66,0.0,154.07
4349,1961,178,1,14,618.12,575.95,0.0,590.38
4350,1962,169,1,8,603.79,568.95,0.0,278.72
4351,1962,177,1,14,315.59,289.85,0.0,360.36
4352,1963,110,1,2,2139.67,1701.86,0.0,875.62
4353,1963,56,1,5,2727.75,2130.3,0.0,2987.25
4354,1963,118,1,3,768.11,587.91,0.0,540.6
4355,1963,51,1,3,1343.45,1029.49,0.0,941.88
4356,1964,124,1,4,634.54,511.7,0.0,491.36
4357,1965,2,1,4,558.0,429.5,0.0,514.0
4358,1965,2,1,1,558.0,429.5,0.0,128.5
4359,1966,125,1,1,1550.16,1252.25,0.0,297.91
4360,1966,98,1,4,1647.8,1292.88,0.0,1419.68
4361,1966,39,1,2,1549.78,1167.69,0.0,764.18
4362,1967,16,1,1,4752.9,3671.65,0.0,1081.25
4363,1967,159,1,1,1723.19,1364.22,0.0,358.97
4364,1968,175,1,2,341.67,319.66,0.0,44.02
4365,1968,171,1,12,322.74,308.44,0.0,171.6
4366,1968,172,1,12,640.44,615.29,0.0,301.8
4367,1969,117,1,2,3818.0,3014.79,0.0,1606.42
4368,1969,142,1,2,323.51,248.87,0.0,149.28
4369,1970,89,1,4,273.48,218.98,8.0,130.49
4370,1971,153,1,4,1615.47,1269.95,8.0,865.13
4371,1972,86,1,2,1094.82,874.34,8.0,265.79
4372,1973,174,1,12,34.13,31.28,8.0,1.44
4373,1973,175,1,10,341.67,319.66,8.0,-53.24
4374,1973,168,1,2,305.21,272.79,8.0,16.01
4375,1973,177,1,2,315.59,289.85,8.0,0.99
4376,1973,167,1,7,150.23,136.27,8.0,13.59
4377,1974,18,1,1,942.95,761.6,8.0,105.91
4378,1974,97,1,5,671.9,510.43,8.0,538.59
4379,1974,84,1,4,4146.4,3163.81,8.0,2603.51
4380,1975,177,1,9,315.59,289.85,8.0,4.44
4381,1976,193,1,3,25.0,15.0,8.0,24.0
4382,1977,179,1,11,291.2,273.48,8.0,-61.34
4383,1978,177,1,14,315.59,289.85,8.0,6.9
4384,1979,172,1,9,640.44,615.29,8.0,-234.77
4385,1979,167,1,7,150.23,136.27,8.0,13.59
4386,1980,11,1,5,1382.49,1071.15,8.0,1003.7
4387,1980,52,1,2,2715.58,2143.24,8.0,710.19
4388,1981,167,1,1,150.23,136.27,8.0,1.94
4389,1981,177,1,8,315.59,289.85,8.0,3.94
4390,1981,175,1,1,341.67,319.66,8.0,-5.32
4391,1982,179,1,7,291.2,273.48,8.0,-39.03
4392,1982,176,1,13,671.7,621.19,8.0,-41.94
4393,1983,197,1,2,8.0,5.0,8.0,4.72
4394,1984,174,1,15,34.13,31.28,8.0,1.79
4395,1984,179,1,11,291.2,273.48,8.0,-61.34
4396,1985,57,1,4,133.2,105.67,8.0,67.5
4397,1985,53,1,4,136.98,105.95,8.0,80.29
4398,1985,23,1,3,2370.98,1813.46,8.0,1103.52
4399,1986,186,1,4,115.0,75.0,8.0,123.2
4400,1987,177,1,7,315.59,289.85,8.0,3.45
4401,1987,167,1,3,150.23,136.27,8.0,5.82
4402,1988,185,1,3,85.0,55.0,8.0,69.6
4403,1988,184,1,4,52.0,35.0,8.0,51.36
4404,1989,129,1,1,3107.94,2509.74,8.0,349.56
4405,1989,43,1,4,1542.15,1190.39,8.0,913.55
4406,1989,127,1,5,633.45,503.86,8.0,394.57
4407,1989,122,1,3,1938.53,1458.55,8.0,974.69
4408,1989,38,1,2,617.58,475.31,8.0,185.73
4409,1990,93,1,4,276.62,216.0,8.0,153.96
4410,1991,179,1,7,291.2,273.48,8.0,-39.03
4411,1991,172,1,10,640.44,615.29,8.0,-260.85
4412,1991,179,1,15,291.2,273.48,8.0,-83.64
4413,1992,59,1,4,1348.05,1023.93,8.0,865.1
4414,1993,56,1,1,2727.75,2130.3,8.0,379.23
4415,1993,97,1,1,671.9,510.43,8.0,107.72
4416,1994,181,1,2,18.0,12.0,8.0,9.12
4417,1994,194,1,3,35.0,22.0,8.0,30.6
4418,1994,186,1,1,115.0,75.0,8.0,30.8
4419,1995,21,1,5,240.11,188.73,8.0,160.86
4420,1995,105,1,3,3319.93,2622.66,8.0,1295.03
4421,1995,148,1,3,321.99,254.0,8.0,126.69
4422,1995,86,1,4,1094.82,874.34,8.0,531.58
4423,1996,78,1,5,835.3,637.39,8.0,655.43
4424,1996,74,1,5,830.72,628.29,8.0,679.86
4425,1997,191,1,4,52.0,35.0,8.0,51.36
4426,1998,171,1,12,322.74,308.44,8.0,-138.23
4427,1998,177,1,3,315.59,289.85,8.0,1.48
4428,1999,5,1,4,137.81,109.09,8.0,70.78
4429,1999,35,1,2,1881.08,1441.52,8.0,578.15
4430,1999,25,1,5,182.16,142.48,8.0,125.54
4431,2000,93,1,5,276.62,216.0,8.0,192.45
4432,2000,106,1,4,869.13,693.24,8.0,425.44
4433,2000,95,1,5,2755.03,2151.23,8.0,1916.99
4434,2000,37,1,2,153.5,123.22,8.0,36.0
4435,2000,76,1,2,4052.03,3241.01,8.0,973.72
4436,2001,178,1,6,618.12,575.95,8.0,-43.68
4437,2001,172,1,13,640.44,615.29,8.0,-339.11
4438,2002,73,1,5,207.82,158.7,8.0,162.47
4439,2002,152,1,4,821.73,652.42,8.0,414.29
4440,2003,79,1,2,2020.71,1595.41,8.0,527.29
4441,2003,145,1,2,319.26,249.48,8.0,88.48
4442,2003,138,1,5,472.23,356.0,8.0,392.26
4443,2003,96,1,5,5407.92,4263.73,8.0,3557.78
4444,2003,89,1,3,273.48,218.98,8.0,97.86
4445,2004,78,1,2,835.3,637.39,8.0,262.17
4446,2005,35,1,3,1881.08,1441.52,8.0,867.22
4447,2005,113,1,5,2218.81,1695.74,8.0,1727.83
4448,2005,69,1,3,129.22,100.83,8.0,54.16
4449,2005,100,1,5,661.01,526.78,8.0,406.75
4450,2006,130,1,3,638.32,497.41,8.0,269.53
4451,2007,168,1,11,305.21,272.79,8.0,88.04
4452,2008,124,1,4,634.54,511.7,8.0,288.31
